title,url
John Peng thesis,https://doi.org/10.7910/DVN/EHFHXR
NOSSA GENTE 64,https://doi.org/10.7910/DVN/0GGF5V
Korea Patent Data Project (KoPDP),https://doi.org/10.7910/DVN/AUYERV
Ethics Presentation,https://doi.org/10.7910/DVN/RM77ZJ
Replication/Validation Data for: Interview Research 4/4,https://doi.org/10.7910/DVN/5F0BBK
FULL DATA SET ON SOCIAL ENTREPRENEURSHIP AND NETWORKING COMPETENCE,https://doi.org/10.7910/DVN/VAHAJB
"Replication Data for: ""Creativity Under Fire: The Effects of Competition on Creative Production""",https://doi.org/10.7910/DVN/MZUYN3
Replication/Validation Data for: Interview Recordings 1/2,https://doi.org/10.7910/DVN/7IAJZM
Replication/Validation Data for: Interview Research 3/4,https://doi.org/10.7910/DVN/MGHZEM
DIGITAL MARKETING IN ACADEMY: A BIBLIOMETRIC STUDY,https://doi.org/10.7910/DVN/GGZACS
NTSB Recommendations - 2015 Arcing Incident Reports,https://doi.org/10.7910/DVN/UVNADS
"Automation, Job characteristics and Job Insecurity  - International Journal of Manpower",https://doi.org/10.7910/DVN/L1NDQE
Hedging Data on manufacturing firms,https://doi.org/10.7910/DVN/ANGD8N
"Using Collaborative Learning to Develop Students' Soft Skills - Exhibits 1,2,3,&4",https://doi.org/10.7910/DVN/I5CZ4G
"Replication data for: ""Career Incentives of City Leaders and Urban Spatial Expansion in China""",https://doi.org/10.7910/DVN/N3TUEA
ASAD and Internalization Feb 2018,https://doi.org/10.7910/DVN/IUYTU0
Public Service Motivation Twins Data,https://doi.org/10.7910/DVN/P6C98Y
Replication Data for: Big Five NEO IPIP personality test translated into Urdu. 300 item full version.,https://doi.org/10.7910/DVN/7NM5BS
Raw IAT Data - FINAL APRIL2015,https://doi.org/10.7910/DVN/C4Z9F0
"PPT Slides for ""Replications in Economics""",https://doi.org/10.7910/DVN/ELMVGR
Replication Data for: Addressing Global Warming Denialism - The Efficacy of Mechanism-Based Explanations in Changing Global Warming Beliefs,https://doi.org/10.7910/DVN/BC3CPN
ReferenceUSA Consumer Historical Consumer Files,https://doi.org/10.7910/DVN/ZLRXFS
Replication Data for: Meta‐analysis and publication bias: How well does the FAT‐PET‐PEESE procedure work?,https://doi.org/10.7910/DVN/3PBN6J
"Replication data for: ""The Effectiveness of R&D Tax Credits""",https://doi.org/10.7910/DVN/BVWWOQ
"Replication Data for: ""Hansen, Jesper and Lars Tummers. 2020. A Systematic Review of Field Experiments in Public Administration. Public Administration Review""",https://doi.org/10.7910/DVN/LF9H7Q
"Replication Data for: Competition and Private R&D Investment (T. Grebel, L. Nesta)",https://doi.org/10.7910/DVN/IQD9HT
"Replication Data for: ""Neither Fixed Nor Random: weighted least squares meta-regression""",https://doi.org/10.7910/DVN/C4KIYK
Startup Cartography Project -- Deprecated,https://doi.org/10.7910/DVN/QAOQV1
Replication Data for: Wages in 1990 forthcoming,https://doi.org/10.7910/DVN/MW8Y9R
"Replication Data for: Studies 1 and 2 of 'If It Has Lots of Bells and Whistles, It Must Be the Best'",https://doi.org/10.7910/DVN/EJHDIG
"India's Household Balance Sheet (HBS), FY71 – FY18",https://doi.org/10.7910/DVN/DPQPJY
"Replication Data For: ""R&D Networks: Theory, Empirics and Policy Implications""",https://doi.org/10.7910/DVN/0QJQGM
"Replication Data for: ""ARE COMPETITIVE BANKING SYSTEMS REALLY MORE STABLE?""",https://doi.org/10.7910/DVN/MWRQJX
Excise Duty Receipts For Alcoholic Beverages in the European Union,https://doi.org/10.7910/DVN/HGB7BY
"Replication Data for: ""Bank Concentration and Schumpeterian Growth: Theory and International Evidence""",https://doi.org/10.7910/DVN/FHJ86Q
Meta-Analysis and Publication Bias: How Well Does the FAT-PET-PEESE Procedure Work?,https://doi.org/10.7910/DVN/Z9KYOV
Replication Data for: The Psychology of Entrenched Privilege: High Socioeconomic Status Individuals from Affluent Backgrounds Are Uniquely High in Entitlement,https://doi.org/10.7910/DVN/HGIHGC
BMW Oslo Marathon 2016 Survey - Response Time Dataset,https://doi.org/10.7910/DVN/0E7QSW
IRS Current  Exempt Organizations Database,https://doi.org/10.7910/DVN/Z4PZOG
U.S. R&D 1975-1998: A New Dataset,https://doi.org/10.7910/DVN/7QYFFB
Excise Duty Tables. Part II - Energy products and Electricity. Petrol,https://doi.org/10.7910/DVN/BN36AF
Survey on expat teachers' intention to leave due to COVID-19,https://doi.org/10.7910/DVN/ZB2DNH
"Replication Data for: Knowledge Spillovers and Patent Citations: Trends in Geographic Localization, 1976-2015",https://doi.org/10.7910/DVN/42VDB0
"Replication Data for: ""GUEST BLOG at TRN: EiR - Interval Testing""",https://doi.org/10.7910/DVN/G8AFOK
Household sector innovation in Finland (2013),https://doi.org/10.7910/DVN/KOGGZX
Approaching multinationals in clusters from different perspectives: An integration of literatures: Appendix (Table A-1 List of studies utilized in the analysis).,https://doi.org/10.7910/DVN/JHLG6Q
Replication Data for: The Catalytic Role of Mystery Patient Tools in Shaping Patient Experience: A Method to Facilitate Value Co-creation Using Action Research,https://doi.org/10.7910/DVN/XCGTUS
"Joy leads to overconfidence, and a simple countermeasure",https://doi.org/10.7910/DVN/T6DYPQ
Kickstarter Structured Relational Database,https://doi.org/10.7910/DVN/EOYBXM
Replication Data for: A NOTE ON THE USE OF  PARTIAL CORRELATION COEFFICIENTS IN META-ANALYSES,https://doi.org/10.7910/DVN/GXMOXS
Replication Data for: The impact of positive and negative affective states on job performance and job satisfaction,https://doi.org/10.7910/DVN/UIOZTK
Tables - Econometric Results,https://doi.org/10.7910/DVN/NBDGU4
Multi-Agent-Simulation of Kaizen using artisoc,https://doi.org/10.7910/DVN/UN14B7
REPLICATION DATA FOR: A Primer on the “Reproducibility Crisis” and  Ways to Fix It ,https://doi.org/10.7910/DVN/MANV6Y
Replication Data for: Spillovers and Exports: A Meta-Analysis,https://doi.org/10.7910/DVN/SJ5HP1
Replication Data for: A Performance Analysis of Some New Meta-Analysis Estimators  Designed to Correct Publication Bias,https://doi.org/10.7910/DVN/AKLOHE
Replication Data for Consumer Beliefs about Healthy Foods and Diets,https://doi.org/10.7910/DVN/IEHI3U
Excise Duty Tables. Part III - Manufactured Tobacco. Cigarettes.,https://doi.org/10.7910/DVN/SSFKNK
Replication Data for: GUEST BLOG at TRN: EiR - What’s Supporting that Fixed Effects Estimate?,https://doi.org/10.7910/DVN/29IXQN
IRS Automatic Revocation of Tax Exempt Organizations Database,https://doi.org/10.7910/DVN/BETUJF
dataAmericanOption.csv,https://doi.org/10.7910/DVN/UKXP4X
"Location of U.S. Manufacturing, 1987-2014: A New Dataset",https://doi.org/10.7910/DVN/K4KBBR
Replication Data for: FDI AND ENTREPRENEURSHIP: A META-ANALYSIS  WITH ANDREWS-KASY ESTIMATORS,https://doi.org/10.7910/DVN/VZLM35
HistPat International Dataset,https://doi.org/10.7910/DVN/QT4OJS
"Replication Data for: Firm Participation in Voluntary Regulatory Initiatives:  the Accord, Alliance, and US garment importers from Bangladesh",https://doi.org/10.7910/DVN/ISEJMI
"Replication Data for: ""GUEST BLOG at TRN: EIR - Heterogeneity in Two-Way Fixed Effects Models""",https://doi.org/10.7910/DVN/EGMLQG
"Replication Data for: A Replication of “The Role of Intermediaries in Facilitating Trade” (Journal of International Economics, 2011)",https://doi.org/10.7910/DVN/BT8JPN
Replication Data for: WHICH PANEL DATA ESTIMATOR SHOULD I USE?: A CORRIGENDUM AND EXTENSION,https://doi.org/10.7910/DVN/YKSATT
Replication Data for: Competition and Gender in the Lab vs Field: Experiments with Off-Grid Renewable Energy Entrepreneurs in Rural Rwanda,https://doi.org/10.7910/DVN/EWFUK7
REPLICATION DATA FOR: Bootstrap Methods for Inference in the Parks Model,https://doi.org/10.7910/DVN/94EU5T
"Replication Data for: A REPLICATION OF 'BANK COMPETITION AND FINANCIAL STABILITY: MUCH ADO ABOUT NOTHING?'  (JOURNAL OF ECONOMIC SURVEYS, 2016)",https://doi.org/10.7910/DVN/9UQTEY
VAT And Excise Duty Content Of Beer in Europe,https://doi.org/10.7910/DVN/ZHM0VF
Laboratory Experiment on Mission Matching,https://doi.org/10.7910/DVN/CABYQE
"Replication Data for: ""SEARCHING FOR PROFIT-SHIFTING IN CHINA"" ",https://doi.org/10.7910/DVN/YDMADC
"Replication Data for: ""IS HEALTH CARE INFECTED BY BAUMOL’S COST DISEASE? TEST OF A NEW MODEL""",https://doi.org/10.7910/DVN/JNVXK2
Possible Channels for Distribution of HIV Oral Self-Test Kits in Kenya,https://doi.org/10.7910/DVN/OIXBJM
"ExpoDive: Global Export Diversification Data, 1962-2010",https://doi.org/10.7910/DVN/LJWTYH
Replication Data for: GUEST BLOG at TRN: EiR - How to Measure the Importance of Variables in Regression Equations,https://doi.org/10.7910/DVN/OHOWDU
Replication Data for: Cheaper Currencies and Long-Term Growth,https://doi.org/10.7910/DVN/XGG7KZ
Long-run dynamics of the US patent classification system,https://doi.org/10.7910/DVN/ZJCDCE
Replication Data for: Regional Innovator Networks - A Review and an Application with R,https://doi.org/10.7910/DVN/L2IOZO
The Government Finance Database,https://doi.org/10.7910/DVN/LMS8NT
Replication Data for: Bloom and Van Reenen (QJE 2007),https://doi.org/10.7910/DVN/NUOTSQ
Productivity-Real Exchange Rate Nexus: Revisiting the Balassa-Samuelson Hypothesis for Emerging Asia,https://doi.org/10.7910/DVN/2RMBET
Replication Data for: How does the flow of remittances affect the trade balance of the Middle East and North Africa?,https://doi.org/10.7910/DVN/G0ETBX
Analysis of the Public/Private investment Plan (PPIP) in the US and Formulation of Alternative Structures for Comparative Analysis,https://doi.org/10.7910/DVN/WYPEQE
"Replication Data for: Uma boa gestão melhora o desempenho da escola, mas o que sabemos acerca do efeito da complexidade da gestão nessa relação?",https://doi.org/10.7910/DVN/WCTILJ
"Cavallo (2018) ""Scraped Data and Sticky Prices"". Review of Economics and Statistics, Vol. 100, p.105-119",https://doi.org/10.7910/DVN/IAH6Z6
Figures - Product and process patents by inventor countries,https://doi.org/10.7910/DVN/7JFRNL
A Review of Multi Nation Companies Sample Interview Task for English  Language Trainers,https://doi.org/10.7910/DVN/U1G68D
Dairy Value Chain Survey in Ethiopia: Milk Trader Survey,https://doi.org/10.7910/DVN/NHYPNS
Dairy Value Chain Survey in Ethiopia: Butter Trader Survey,https://doi.org/10.7910/DVN/HE1ESO
Dairy Value Chain Survey: Addis Ababa Retailer Survey,https://doi.org/10.7910/DVN/SVPIQ6
Replication Data for: CROP PRODUCTION IN RUSSIA 2030: ALTERNATIVE DATA OF THE DEVELOPMENT SCENARIOS,https://doi.org/10.7910/DVN/MOSFP5
"Cavallo, Alberto, and Roberto Rigobon (2016) ""The Billion Prices Project: Using Online Data for Measurement and Research"" - Journal of Economic Perspectives , 31(1) (Spring 2016)",https://doi.org/10.7910/DVN/6RQCRS
"Cavallo (2013) ""Online vs Official Price Indexes: Measuring Argentina′s Inflation"" - Journal of Monetary Economics 60(2), 152-165. ",https://doi.org/10.7910/DVN/UYX11A
Replication Data for: A Mixed Bag: The Hidden Time Costs of Regulating Consumer Behavior,https://doi.org/10.7910/DVN/7ICV6Y
Replication Data for: Expand innovation finance via crowdfunding,https://doi.org/10.7910/DVN/5D4UAY
Happiness and House Prices in Canada: 2009-2013,https://doi.org/10.7910/DVN/VQQHCI
The Impact of Governance and Transparency on Firm Investment in Vietnam,https://doi.org/10.7910/DVN/GRVQCM
"Stata Do Files for the paper, ""META-ANALYSIS AND PUBLICATION BIAS: HOW WELL DOES THE FAT-PET-PEESE PROCEDURE WORK?""",https://doi.org/10.7910/DVN/4IOLOP
The Implementation of COP21 Agreement in the Third World,https://doi.org/10.7910/DVN/XTHTD2
Replication Data for: USING MONTE CARLO EXPERIMENTS  TO SELECT META-ANALYTIC ESTIMATORS,https://doi.org/10.7910/DVN/Y3IMBH
"Cavallo, Alberto; Gopinath, Gita; Neiman, Brent; Jenny Tang, 2020, ""Tariff Passthrough at the Border and at the Store: Evidence from US Trade Policy"", American Economic Review: Insights, Forthcoming",https://doi.org/10.7910/DVN/JV7FCH
Dairy Value Chain survey in Ethiopia: Community Survey,https://doi.org/10.7910/DVN/MGACRA
Relationships between contextual and task performance and interrater agreement: Are there any?,https://doi.org/10.7910/DVN/LXVKM4
"Cavallo, A., Diewert, W.E., Feenstra, R.C., Inklaar, R., & Timmer, R. (2018) ""Using Online Prices for Measuring Real Consumption Across Countries."" AEA Papers and Proceedings - 108: 483–487.",https://doi.org/10.7910/DVN/RGWZJG
"Cavallo (2017) ""Are Online and Offline Prices Similar? Evidence from Large Multi-Channel Retailers"" - American Economic Review - Vol. 107(1), p.283–303",https://doi.org/10.7910/DVN/XXOUHF
Replication Data for Does Democracy Cause Innovation?An Empirical Test of the Popper Hypothesis,https://doi.org/10.7910/DVN/KPOT20
"Machine learning and natural language processing on the patent corpus: Data, tools, and new measures",https://doi.org/10.7910/DVN/2VBUNY
Replication Data for: What’s in a Name? Measuring Access to Social Activities with a Field Experiment.,https://doi.org/10.7910/DVN/PZLYUN
First and subsequent patent filings,https://doi.org/10.7910/DVN/QLT9WM
The Transmission of Information in the Information Age,https://doi.org/10.7910/DVN/BZN2QC
Process_patents,https://doi.org/10.7910/DVN/CBSK2W
Why integrated healthcare is harder than we think: How social cognitive processes hinder successful health and care service delivery,https://doi.org/10.7910/DVN/NLBXQP
In-Text Patent Citation Database Bryan/Ozcan/Sampat Beta version .9,https://doi.org/10.7910/DVN/ZEZWBX
"Replication Data for ""Assessing Familiarity Effects on Public Opinion during a Self-Driving Bus Trial""",https://doi.org/10.7910/DVN/KPDD0E
Replication Data for: Analysis of Prescribing Variables of Entrepreneurial Intention of Brazilian Immigrants in Portugal,https://doi.org/10.7910/DVN/HRBTA0
Why integrated healthcare is harder than we think: How social cognitive processes hinder successful health and care service delivery,https://doi.org/10.7910/DVN/FGLN2E
The Energy Intensity of Economic Sectors in MINT Countries: Implications for Sustainable Development,https://doi.org/10.7910/DVN/ZUTSYR
Replication Data for: Does Compliance Pay? Social Standards and Firm-level Trade,https://doi.org/10.7910/DVN/2E2M9Z
Replication Data for: Newspaper Consumption in Print and Online: Printed Newspapers is Status and Online is Easiness,https://doi.org/10.7910/DVN/I9JSHV
"Cavallo, A., Neiman, B., & Rigobon, R. (2015) ""The Price Impact of Joining a Currency Union: Evidence from Latvia"" - IMF Economic Review, Vol. 63(2), p. 281-297. ",https://doi.org/10.7910/DVN/HHHM5E
Investor’s behavior towards dividend paying out firms,https://doi.org/10.7910/DVN/EAUJ7G
" Cavallo, A., Neiman, B., & Rigobon, R. (2014) ""Currency Unions, Product Introductions, and the Real Exchange Rate"" Quarterly Journal of Economics - Vol. 129 (20), p.529-595. ",https://doi.org/10.7910/DVN/NV26Z6
Replication Data for: Parliamentary Elections in Brazil: The Use of Twitter in the Search for Votes,https://doi.org/10.7910/DVN/CUZXI2
